,gm_db,lf_gain,pm_deg,ug,v(lpo),v(xdut.vd1),i(v1),i(vdd),i(vss),vdiff,name,type,time,OK
0,-17.49471,37.20379,66.13522,15.63242,0.7581486,0.6840047,1.241012,13.0514,12.10371,-1.19945,lstb_SchGtKttTtVt,Sch,Fri Aug 15 12:38:07 2025,True
